artist_name,genre
Zac Brown Band,modern country rock
Otto Knows,edm
Otto Knows,electro house
Otto Knows,pop dance
Otto Knows,progressive electro house
Kim Kwang Seok,classic korean pop
Kim Kwang Seok,korean pop
Kim Kwang Seok,korean singer-songwriter
K6劉家凱,No genres found
Jike Junyi,mandopop
Supper Moment,cantopop
JC 陳詠桐,cantopop
JC 陳詠桐,mandopop
CHANYEOL,k-pop
ToNick,cantopop
Nathan Hartono,singaporean pop
Wang Jun Qi,mandopop
Hubert Wu,cantopop
蔡恩雨 Priscilla Abby,malaysian mandopop
NICKTHEREAL,mandopop
NICKTHEREAL,taiwan hip hop
Laura Fygi,contemporary vocal jazz
電視原聲帶,chinese soundtrack
林京燁,No genres found
Richie Jen,classic mandopop
Richie Jen,mandopop
Chyi Chin,c-pop
Chyi Chin,classic mandopop
Chyi Chin,taiwan campus folk
李尤,chinese audiophile
SKY WU,classic mandopop
SKY WU,mandopop
劉紫玲,chinese audiophile
Chiang Yu-Heng,classic mandopop
林慧萍,classic mandopop
陈丽媚,No genres found
Josh Groban,operatic pop
Celtic Woman,celtic
Celtic Woman,operatic pop
Il Divo,operatic pop
Enya,celtic
Enya,gregorian dance
Enya,operatic pop
Ronan Keating,europop
Ronan Keating,talent show
Grady Guan,chinese singer-songwriter
Grady Guan,mandopop
William So,c-pop
William So,cantopop
William So,classic cantopop
William So,classic mandopop
William So,mandopop
Shaun,No genres found
Sally Yeh,c-pop
Sally Yeh,cantopop
Sally Yeh,classic cantopop
Sally Yeh,classic mandopop
陳蘭麗,taiwan campus folk
陳蘭麗,vintage chinese pop
Grace Chang,vintage chinese pop
Daniel Lo,classic mandopop
巫啟賢,c-pop
巫啟賢,classic mandopop
巫啟賢,malaysian mandopop
巫啟賢,mandopop
巫啟賢,xinyao
Dave Wang,c-pop
Dave Wang,classic mandopop
Vivian Chow,c-pop
Vivian Chow,cantopop
Vivian Chow,classic cantopop
Daniel Chan,cantopop
Daniel Chan,classic mandopop
Daniel Chan,mandopop
魏奇奇,mandopop
胡一天,mandopop
Dylan Wang,mandopop
Rose Liu,mandopop
Rose Liu,taiwan pop
Kaiel Chen,taiwan instrumental
Gigi Leung,mandopop
吳奇隆,classic mandopop
Gary Lightbody,british singer-songwriter
Li Jian,chinese minyao
Li Jian,chinese singer-songwriter
Li Jian,mandopop
李函曦,chinese audiophile
Bobby Chen,classic mandopop
Bobby Chen,mandopop
Bobby Chen,taiwan singer-songwriter
馮佳琪,mandopop
孫建平,classic mandopop
孫建平,taiwan campus folk
孟庭葦,classic mandopop
蔡幸娟,classic mandopop
蔡幸娟,taiwan campus folk
高勝美,classic mandopop
Thomas Lizzara,german house
林宇中,malaysian mandopop
林宇中,mandopop
馬雲,No genres found
六哲,chinese viral pop
六哲,mandopop
潘越雲,classic mandopop
張鎬哲,classic mandopop
"黃明志, G.E.M.鄧紫棋",mandopop
王野,No genres found
Fan Yuanyuan,chinese audiophile
羅綺,No genres found
Cass Phang,c-pop
Cass Phang,cantopop
Cass Phang,classic cantopop
小虎隊,classic mandopop
小虎隊,mandopop
優客李林,classic mandopop
優客李林,mandopop
文寧靜,chinese audiophile
李羿慧,No genres found
彭芳,chinese audiophile
吳越,chinese audiophile
梁琳,No genres found
祁隆,No genres found
Pan Mei Chen,classic mandopop
梁紫丹,chinese audiophile
龔玥,chinese audiophile
Ekin Cheng,cantopop
Ekin Cheng,classic cantopop
Chris Yu,classic mandopop
Chris Yu,mandopop
Jacky Wu,classic mandopop
Jacky Wu,mandopop
展展与罗罗,No genres found
Feng Timo,mandopop
Jacob Lee,australian pop
電視劇原聲帶,No genres found
Bianca Wu,chinese audiophile
Bianca Wu,chinese jazz
Kenneth Lim 林秉材,No genres found
Kenny Bee,c-pop
Kenny Bee,classic cantopop
夏韶聲,chinese audiophile
夏韶聲,classic cantopop
熊天平,classic mandopop
熊天平,mandopop
F4,mandopop
F4,taiwan idol pop
Vera Yen,taiwan singer-songwriter
Jenny Tseng,c-pop
Jenny Tseng,classic cantopop
Jenny Tseng,classic mandopop
潘安邦,classic mandopop
潘安邦,taiwan campus folk
余天,classic mandopop
Michael Kwan,c-pop
Michael Kwan,classic cantopop
杜麗莎,classic cantopop
Susanna Kwan,classic cantopop
李泰祥,classic mandopop
李泰祥,taiwan instrumental
張明敏,No genres found
Lukas Graham,danish pop
Lukas Graham,scandipop
楊燦明,No genres found
冷漠,chinese manyao
楊坤,No genres found
赵照,chinese singer-songwriter
Ayumi Hamasaki,classic j-pop
Ayumi Hamasaki,eurobeat
Ayumi Hamasaki,j-pop
Love Tree,No genres found
蔡淳佳,mandopop
蔡淳佳,singaporean singer-songwriter
陈雪凝,mandopop
Koala Liu,mandopop
張若凡RuoFan,No genres found
Asil Türkmen,No genres found
李振源,mandopop
Pu Shu,chinese indie
Pu Shu,chinese singer-songwriter
葉啟田,classic mandopop
葉啟田,hokkien pop
David Huang,classic mandopop
Huang Xiao Feng,No genres found
黃品源,classic mandopop
黃品源,mandopop
Huang Yee Ling,classic mandopop
Huang Yee Ling,hokkien pop
鄭智化,classic mandopop
鄭智化,taiwan singer-songwriter
Wang Zhi Lei,classic mandopop
頑童Mj116,mandopop
頑童Mj116,taiwan hip hop
S.H.E.,No genres found
Candy Tang Guo 唐果,No genres found
侯俊辉,No genres found
黄龄,No genres found
Lisa Ono,bossa nova
Lisa Ono,japanese vocal jazz
Jack Ü,edm
Jack Ü,electro house
Jack Ü,pop dance
Dawin,nyc pop
Different Heaven,gaming edm
Alfons,melbourne bounce international
Lady A,contemporary country
Lady A,country
Lady A,country dawn
Lady A,country pop
Lady A,country road
Jake Miller,indie pop rap
Jake Miller,teen pop
Carrie Underwood,classic oklahoma country
Carrie Underwood,contemporary country
Carrie Underwood,country
Carrie Underwood,country dawn
Carrie Underwood,dance pop
Carrie Underwood,pop
Lonestar,contemporary country
Lonestar,country
Lonestar,country road
Cole Swindell,contemporary country
Cole Swindell,country
Cole Swindell,country road
Cole Swindell,modern country rock
劉惜君,mandopop
Hedley,canadian pop
Hedley,canadian rock
Hedley,pop quebecois
Heart,album rock
Heart,classic rock
Heart,glam metal
Heart,hard rock
Heart,mellow gold
Heart,new wave pop
Heart,rock
Heart,singer-songwriter
Heart,soft rock
Michael Kiwanuka,british soul
Michael Kiwanuka,neo soul
Michael Kiwanuka,psychedelic soul
Michael Kiwanuka,soul
RaeLynn,contemporary country
RaeLynn,country
RaeLynn,country road
RaeLynn,deep talent show
Timomatic,australian pop
Timomatic,australian talent show
Blake Shelton,classic oklahoma country
Blake Shelton,contemporary country
Blake Shelton,country
Blake Shelton,country road
Benny Tipene,nz pop
Guy Sebastian,australian pop
Ginny Blackmore,kiwi rock
Hassan El Shafei,arab pop
Hassan El Shafei,egyptian alternative
Hassan El Shafei,egyptian pop
DubVision,big room
DubVision,dutch house
DubVision,edm
DubVision,electro house
DubVision,pop dance
DubVision,progressive electro house
DubVision,progressive house
Smokepurpp,melodic rap
Smokepurpp,miami hip hop
Smokepurpp,trap
Smokepurpp,underground hip hop
Laurence Larson,No genres found
光澤,No genres found
Ryan.B,chinese hip hop
GAB,No genres found
Kova,trance brasileiro
Jake Cooper,No genres found
Kina,sad lo-fi
Kina,slowed and reverb
Pedro Capó,latin pop
Pedro Capó,puerto rican pop
Blue Ivy,No genres found
Liam Payne,pop
Sasha Alex Sloan,alt z
Daya,alt z
Daya,pop
Alex & Sierra,pop
Alex & Sierra,post-teen pop
Alex & Sierra,viral pop
AJ Mitchell,alt z
AJ Mitchell,singer-songwriter pop
AJ Mitchell,teen pop
Ben Rector,acoustic pop
Ben Rector,indiecoustica
Ben Rector,lds youth
Ben Rector,neo mellow
Ben Rector,piano rock
Timeflies,indie pop rap
Aerica Gabriella,No genres found
Owl City,indietronica
Owl City,pop
Jace Alexander Casey,No genres found
Russell Dickerson,contemporary country
Russell Dickerson,country
Russell Dickerson,country road
Russell Dickerson,modern country rock
Lil Dicky,comedy rap
Lil Dicky,indie pop rap
Lil Dicky,pop rap
Faith Hill,contemporary country
Faith Hill,country
Faith Hill,country dawn
Faith Hill,country road
Cassadee Pope,contemporary country
Cassadee Pope,country road
Cassadee Pope,modern country rock
Cassadee Pope,pop emo
Don Li,cantopop
Sigala,dance pop
Sigala,edm
Sigala,pop dance
Sigala,uk dance
WENDY,k-pop
WENDY,korean pop
Måns Zelmerlöw,swedish idol pop
Måns Zelmerlöw,swedish pop
Gesaffelstein,dark clubbing
Rich Lowe,No genres found
Guy Tang,No genres found
Diddy - Dirty Money,pop rap
Jayegovember,taiwan hip hop
Rachel Morgan Perry,No genres found
The Providers,jazz rap
John Travolta,hollywood
DMX,detroit hip hop
DMX,east coast hip hop
DMX,gangster rap
DMX,hardcore hip hop
DMX,hip hop
DMX,rap
Hanson,boy band
The Offspring,alternative metal
The Offspring,permanent wave
The Offspring,post-grunge
The Offspring,punk
The Offspring,rock
The Offspring,skate punk
The Offspring,socal pop punk
Tame Impala,australian psych
Tame Impala,modern rock
Tame Impala,neo-psychedelic
Tame Impala,rock
Creedence Clearwater Revival,album rock
Creedence Clearwater Revival,classic rock
Creedence Clearwater Revival,country rock
Creedence Clearwater Revival,mellow gold
Creedence Clearwater Revival,rock
Creedence Clearwater Revival,southern rock
Creedence Clearwater Revival,swamp rock
Plain White T's,modern rock
Plain White T's,neo mellow
Plain White T's,neon pop punk
Plain White T's,pop punk
Plain White T's,pop rock
The Verve,britpop
The Verve,permanent wave
The Verve,rock
The Verve,shoegaze
Disclosure,edm
Disclosure,house
Disclosure,indietronica
Disclosure,uk dance
Derek & The Dominos,album rock
Derek & The Dominos,blues rock
Derek & The Dominos,british blues
Derek & The Dominos,classic rock
Derek & The Dominos,country rock
Derek & The Dominos,electric blues
Derek & The Dominos,folk rock
Derek & The Dominos,hard rock
Derek & The Dominos,mellow gold
Derek & The Dominos,psychedelic rock
Derek & The Dominos,rock
Derek & The Dominos,singer-songwriter
Florida Georgia Line,contemporary country
Florida Georgia Line,country
Florida Georgia Line,country pop
Florida Georgia Line,country road
Florida Georgia Line,modern country rock
MAX,singer-songwriter pop
MAX,teen pop
MAX,viral pop
Diplo,dance pop
Diplo,edm
Diplo,electro house
Diplo,moombahton
Diplo,pop dance
NF,hip hop
NF,pop rap
Panic! At The Disco,pop
Walk off the Earth,canadian rock
Walk off the Earth,pop rock
ILLENIUM,edm
ILLENIUM,melodic dubstep
ILLENIUM,pop dance
Havelin,canadian folk
Delaney Jane,alt z
Delaney Jane,canadian electropop
Tyler Shaw,pop quebecois
Tyler Shaw,singer-songwriter pop
Alec Benjamin,alt z
Alec Benjamin,pop
Alec Benjamin,pov: indie
Bea Miller,alt z
Bea Miller,pop
Bea Miller,talent show
Young Bombs,pop edm
Kelsea Ballerini,contemporary country
Kelsea Ballerini,country
GRAE,modern indie pop
Loco,k-pop
Loco,k-rap
Loco,korean r&b
Sam Kim,k-pop
Sam Kim,korean r&b
Lucas WRLD,No genres found
Kato,anime lo-fi
Ciara,dance pop
Ciara,hip pop
Ciara,pop
Ciara,r&b
Ciara,urban contemporary
Chantel Jeffries,kentucky hip hop
Chantel Jeffries,la pop
Starley,aussietronica
The Beach Boys,baroque pop
The Beach Boys,classic rock
The Beach Boys,folk rock
The Beach Boys,mellow gold
The Beach Boys,psychedelic rock
The Beach Boys,rock
The Beach Boys,singer-songwriter
The Beach Boys,sunshine pop
Stromae,belgian pop
Stromae,g-house
Spice Girls,dance pop
Spice Girls,girl group
Spice Girls,pop
Olly Alexander (Years & Years),dance pop
Olly Alexander (Years & Years),gauze pop
Olly Alexander (Years & Years),pop
Olly Alexander (Years & Years),pop dance
Olly Alexander (Years & Years),uk pop
Norah Jones,contemporary vocal jazz
Norah Jones,jazz pop
Norah Jones,neo mellow
Norah Jones,vocal jazz
Dualities,covertronica
greisun,No genres found
Justin Morelli,No genres found
STORME,No genres found
Stormzy,grime
Stormzy,uk hip hop
Hardwell,big room
Hardwell,dutch house
Hardwell,edm
Hardwell,electro house
Hardwell,pop dance
Hardwell,progressive electro house
Hardwell,progressive house
Kaskade,edm
Kaskade,electro house
Kaskade,pop dance
Kaskade,progressive electro house
Kaskade,progressive house
Kaskade,vocal house
程琳 Cheng Lin,No genres found
梁心頤Lara,mandopop
陈瑞,No genres found
云菲菲,fo jing
Liu Jiner,chinese audiophile
田震,classic mandopop
田震,vintage chinese pop
鄒暢,No genres found
Kelly Pan,mandopop
Vivian Lai,c-pop
Vivian Lai,cantopop
Vivian Lai,classic cantopop
陳潔麗,chinese audiophile
Lowell Lo,c-pop
Lowell Lo,classic cantopop
翁倩玉,classic mandopop
翁倩玉,taiwan campus folk
翁倩玉,vintage chinese pop
上山安娜,No genres found
Shane Cao,mandopop
Hanz 郭文翰,malaysian mandopop
Yue Chun Giu,hk-pop
過又嘉,mandopop
Yuan Wei Ren,taiwan singer-songwriter
葉柔,No genres found
KUN,chinese idol pop
黃星僑,No genres found
孫楠,No genres found
Jocie Guo,mandopop
Kristian Kostov,No genres found
FeiFei Ou-Yang,classic mandopop
FeiFei Ou-Yang,kayokyoku
張洪量,classic mandopop
張洪量,taiwan singer-songwriter
無印良品,classic mandopop
無印良品,malaysian mandopop
Ivana Wong,cantopop
Ivana Wong,chinese audiophile
Sarah Connor,german pop
The Hit Crew,No genres found
Green Day,modern rock
Green Day,permanent wave
Green Day,punk
Green Day,rock
Hugh Grant,hollywood
M2M,candy pop
M2M,girl group
M2M,norwegian pop
Fuse ODG,afrobeats
Fuse ODG,azonto
尤雅,classic mandopop
尤雅,taiwan campus folk
劉家昌,c-pop
劉家昌,classic mandopop
劉家昌,taiwan campus folk
Linda Wong,classic cantopop
Linda Wong,classic mandopop
Ronald Cheng,c-pop
Ronald Cheng,cantopop
Sarah Geronimo,opm
Daryl Ong,opm
Michael Learns To Rock,boy band
Michael Learns To Rock,danish pop rock
Shane Filan,irish pop
Kerispatih,indonesian pop
Kerispatih,indonesian pop rock
Amy Shark,australian pop
Jess Glynne,dance pop
Jess Glynne,pop
Jess Glynne,uk pop
Thelma Plum,australian indie
Thelma Plum,australian indigenous music
Charli xcx,art pop
Charli xcx,candy pop
Charli xcx,metropopolis
Charli xcx,pop
Charli xcx,uk pop
Ruel,alt z
Ruel,australian alternative pop
Ruel,singer-songwriter pop
CXLOE,alt z
CXLOE,australian alternative pop
CXLOE,australian electropop
CXLOE,uk pop
Andy Grammer,neo mellow
Andy Grammer,post-teen pop
G Flip,australian alternative pop
Kodaline,irish pop
Kodaline,modern rock
Kodaline,neo mellow
Birdy,neo mellow
Birdy,uk pop
Birdy,viral pop
JP Cooper,uk pop
Nipsey Hussle,conscious hip hop
Nipsey Hussle,gangster rap
Nipsey Hussle,hip hop
Nipsey Hussle,pop rap
Nipsey Hussle,rap
Nipsey Hussle,southern hip hop
Nipsey Hussle,trap
Kodak Black,florida drill
Kodak Black,florida rap
Kodak Black,melodic rap
Kodak Black,miami hip hop
Kodak Black,rap
Kodak Black,trap
Kodak Black,trap latino
Dice Soho,houston rap
Dice Soho,viral trap
Sheck Wes,pop rap
Sheck Wes,rap
Sheck Wes,trap
Joey Trap,san diego rap
Joey Trap,viral rap
Sada Baby,detroit trap
Sada Baby,scam rap
Wicca Phase Springs Eternal,cloud rap
Wicca Phase Springs Eternal,emo rap
Yung Gleesh,dmv rap
Yung Gleesh,plugg
Braaten & Chrit Leaf,covertronica
Jennifer Hudson,dance pop
Jennifer Hudson,r&b
Jennifer Hudson,urban contemporary
郑莉莉,No genres found
