date_time,ms_played,minutes_played,country,episode_name,show_name,album_name,track_name,artist_name,skipped,type
2024-01-22 05:16:31+00:00,10226,0.170433333,NZ,今天來敲婉｜諾魯斷交只是第一槍？國際媒體看台灣大選：520前中國政、經、外交施壓恐加劇,《The Real Story》By 報導者,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-22 08:20:17+00:00,2706750,45.1125,NZ,#220｜身而為人不是罪之魔法公主講到崩潰,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-22 08:55:33+00:00,2115157,35.25261667,NZ,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-22 19:01:48+00:00,125551,2.092516667,NZ,#220｜身而為人不是罪之魔法公主講到崩潰,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-22 19:01:53+00:00,4096,0.068266667,NZ,#55｜暴怒的人挑起爭端 ft. 內克 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-22 21:20:31+00:00,8046551,134.1091833,NZ,#243｜再靠近你，就要解體 ft. 阿該 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-22 21:21:25+00:00,53183,0.886383333,NZ,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-23 06:37:10+00:00,9456465,157.60775,NZ,EP293｜花蓮五兄妹疊屍浴室，警破門驚見塑膠袋套頭綁手！滅門血案悲劇兇手竟為生父？ | 花蓮五子命案.上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-23 19:42:06+00:00,3849702,64.1617,NZ,愚樂120｜愛莉莎莎質疑大選作票 視網膜開罵：為什麼不道歉！Kimiko冤了好多年 終於解開康熙封殺誤會,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-23 19:42:38+00:00,4831,0.080516667,NZ,愚樂120｜愛莉莎莎質疑大選作票 視網膜開罵：為什麼不道歉！Kimiko冤了好多年 終於解開康熙封殺誤會,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-23 19:44:59+00:00,141047,2.350783333,NZ,EP293｜花蓮五兄妹疊屍浴室，警破門驚見塑膠袋套頭綁手！滅門血案悲劇兇手竟為生父？ | 花蓮五子命案.上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-23 19:45:05+00:00,5050,0.084166667,NZ,#243｜再靠近你，就要解體 ft. 阿該 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-23 19:45:19+00:00,14498,0.241633333,NZ,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-23 19:45:31+00:00,10752,0.1792,NZ,#227｜如果所有人都喜歡我：《赫曼赫塞童話故事集》奧古斯都斯 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-23 20:04:44+00:00,1152809,19.21348333,NZ,#220｜身而為人不是罪之魔法公主講到崩潰,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-24 01:54:43+00:00,1068699,17.81165,NZ,#220｜身而為人不是罪之魔法公主講到崩潰,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-24 04:26:58+00:00,2230521,37.17535,NZ,#55｜暴怒的人挑起爭端 ft. 內克 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-24 04:27:06+00:00,8506,0.141766667,NZ,#132 ｜大家身上是有些甄嬛的 ft. 橘子&Andrew,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-24 05:13:56+00:00,2693120,44.88533333,NZ,愚樂120｜愛莉莎莎質疑大選作票 視網膜開罵：為什麼不道歉！Kimiko冤了好多年 終於解開康熙封殺誤會,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-24 19:40:31+00:00,4623223,77.05371667,NZ,S5 第七集吧（上）＿原來香港可以這樣玩，陽劇總動員來了！,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-24 19:40:34+00:00,2438,0.040633333,NZ,愚樂120｜愛莉莎莎質疑大選作票 視網膜開罵：為什麼不道歉！Kimiko冤了好多年 終於解開康熙封殺誤會,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-24 19:40:36+00:00,2277,0.03795,NZ,S5 第七集吧（上）＿原來香港可以這樣玩，陽劇總動員來了！,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-24 20:01:30+00:00,1253977,20.89961667,NZ,愚樂120｜愛莉莎莎質疑大選作票 視網膜開罵：為什麼不道歉！Kimiko冤了好多年 終於解開康熙封殺誤會,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-24 20:01:43+00:00,8558,0.142633333,NZ,EP293｜花蓮五兄妹疊屍浴室，警破門驚見塑膠袋套頭綁手！滅門血案悲劇兇手竟為生父？ | 花蓮五子命案.上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 03:47:23+00:00,938,0.015633333,NZ,#243｜再靠近你，就要解體 ft. 阿該 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-25 04:00:24+00:00,545227,9.087116667,NZ,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-25 04:59:45+00:00,3554535,59.24225,NZ,S3EP20 第三季最終集！Q&A特輯來啦！善嵐慶女休耕去啦！,善嵐慶女,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-25 05:00:23+00:00,36441,0.60735,NZ,EP133-《來賓Chill High High》快速約會就是現成的大型狩獵現場，女生們該怎麼使出致勝招數？ feat. 路隊長,失婚婦女Chill High High,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-25 05:36:48+00:00,2140717,35.67861667,NZ,#227｜如果所有人都喜歡我：《赫曼赫塞童話故事集》奧古斯都斯 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 10:59:41+00:00,1619088,26.9848,NZ,SP6 - 好難搞女孩｜太過努力的涵冷娜,涵酸電波,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 11:00:25+00:00,42406,0.706766667,NZ,EP52｜《TRASH》林頤原 《與惡》林哲熹 是兄弟？超帥吉他四手聯彈!! 私下跟Coldplay、孔劉聊天!? 打架都是頤原被打!?,驚奇玩起來 AmazingTalker Show,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-25 12:51:02+00:00,6637923,110.63205,NZ,#33｜我選文組是有原因的 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 14:40:58+00:00,6595996,109.9332667,NZ,#32｜貪心的人484沒被打過 ft. Allen ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 15:18:18+00:00,2238210,37.3035,NZ,#31｜人頭氣球中，最哀傷的一句台詞 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 20:23:52+00:00,6624817,110.4136167,NZ,#33｜我選文組是有原因的 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 20:27:47+00:00,235227,3.92045,NZ,#32｜貪心的人484沒被打過 ft. Allen ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-25 23:55:10+00:00,233290,3.888166667,NZ,#32｜貪心的人484沒被打過 ft. Allen ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 00:58:18+00:00,543509,9.058483333,NZ,S3EP20 第三季最終集！Q&A特輯來啦！善嵐慶女休耕去啦！,善嵐慶女,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 05:22:10+00:00,4322139,72.03565,NZ,EP294｜2張照片揭父母狠殺5子真相！警緝兇9年接獲「獵人踢頭骨」 現場竟是劉志勤、林真米飲農藥相擁亡 | 花蓮五子命案.中,我在案發現場,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 05:36:53+00:00,879548,14.65913333,NZ,EP292｜機師誤觸重飛模式導致失速墜毀！ 前華航機師還原名古屋空難最後關鍵「100秒」 | 中華航空140號班機空難.下,我在案發現場,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 05:36:57+00:00,1,1.67E-05,NZ,EP294｜2張照片揭父母狠殺5子真相！警緝兇9年接獲「獵人踢頭骨」 現場竟是劉志勤、林真米飲農藥相擁亡 | 花蓮五子命案.中,我在案發現場,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 06:29:28+00:00,3112311,51.87185,NZ,S3EP20 第三季最終集！Q&A特輯來啦！善嵐慶女休耕去啦！,善嵐慶女,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 06:55:38+00:00,46,0.000766667,NZ,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 07:16:22+00:00,1239411,20.65685,NZ,#232｜心靈房間需打掃：史塔茲的療癒之道 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 07:34:22+00:00,784289,13.07148333,NZ,#232｜心靈房間需打掃：史塔茲的療癒之道 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 07:34:28+00:00,5537,0.092283333,NZ,#235｜半熟告解太誠實了吧 ft. 理想混蛋 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 07:34:44+00:00,12260,0.204333333,NZ,什麼樣的魔鬼家庭，讓一國王子都絕望到自殺？ ——敲響奧匈帝國喪鐘的「梅耶林慘案」（上）,海獅說---生活裡的小世界史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 07:34:50+00:00,1,1.67E-05,NZ,#222｜屎料未及的養出凍齡肌吧 ：愚者之夜 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 07:35:00+00:00,8206,0.136766667,NZ,#223｜蛇摸意思【 童騙三週年 Live Podcast 特別篇】：白蛇傳 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 07:35:18+00:00,18250,0.304166667,NZ,#226｜轉音系神奇寶貝來PK啊 ft. 葉秉桓 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 07:35:23+00:00,1231,0.020516667,NZ,#182｜追尋自我的路上，才能遇到真愛 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 07:35:29+00:00,4213,0.070216667,NZ,#183｜比 AI 邪惡 ft. 陳茻 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 08:02:53+00:00,1637936,27.29893333,NZ,不吃軟飯 ♪〖 童騙一點點 #13 〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 08:03:05+00:00,12747,0.21245,NZ,#185｜吃飽撐著【 🧨新春闔家收聽特輯】 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-26 08:19:51+00:00,977699,16.29498333,NZ,#177｜國民初戀原是渣 ft. 時間的女兒,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 11:34:35+00:00,6257906,104.2984333,NZ,#177｜國民初戀原是渣 ft. 時間的女兒,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 14:32:08+00:00,10653606,177.5601,NZ,#178｜聖誕故事特輯！收禮の風險：《歐亨利短篇小說集》愛的禮物 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 16:40:27+00:00,7698623,128.3103833,NZ,#179｜AA不AA ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-26 17:33:57+00:00,2807954,46.79923333,NZ,#180｜餃子兄弟其實下手不重 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-27 05:07:08+00:00,6146538,102.4423,NZ,#88｜來去日本最北尿一回 ft. 大頭dato ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-27 11:01:31+00:00,4026408,67.1068,NZ,S5 第七集吧（下）＿原來香港可以這樣玩，陽劇總動員來了！,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-28 04:09:12+00:00,998,0.016633333,NZ,#88｜來去日本最北尿一回 ft. 大頭dato ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-28 04:45:59+00:00,1974206,32.90343333,NZ,#122｜再聊下去就要買機票了 ft. 大頭dato,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 10:38:05+00:00,2906432,48.44053333,NZ,#122｜再聊下去就要買機票了 ft. 大頭dato,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 11:32:43+00:00,1820783,30.34638333,NZ,#122｜再聊下去就要買機票了 ft. 大頭dato,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 12:32:25+00:00,3582160,59.70266667,NZ,#121｜家家有本特製故事書 ft. 內克、卡爾,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 14:41:34+00:00,7748321,129.1386833,NZ,#120｜情意就會害死人 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 15:25:36+00:00,2642018,44.03363333,NZ,心裡有事醉得快，心裡有人裝醉快 ♪〖 童騙一點點 #4 〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 16:36:58+00:00,4281026,71.35043333,NZ,#119｜不過是場高難度の戀愛 ft. 射後不理 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 17:40:58+00:00,3839351,63.98918333,NZ,#118｜新年特輯●普遍級～動物園走春去 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 20:15:45+00:00,9261542,154.3590333,NZ,#117｜半神半聖亦半仙，十歲女娃的愛戀 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 21:05:27+00:00,2978040,49.634,NZ,給自己一點甜頭 ♪〖 童騙一點點 #3 〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 21:56:19+00:00,3035608,50.59346667,NZ,#116｜過年三炮：鞭炮、放炮、嘴炮 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-28 23:42:34+00:00,6375269,106.2544833,NZ,#115｜照胃鏡前，先敷唇膜 ft. 殺時間機器 大磊 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 00:14:09+00:00,1521143,25.35238333,NZ,麵＋滷味＝天堂 ♪〖 童騙一點點 #2 〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 01:45:20+00:00,5464643,91.07738333,NZ,#114｜Sweet Dreams ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 02:37:49+00:00,71,0.001183333,NZ,#114｜Sweet Dreams ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 02:41:10+00:00,199833,3.33055,NZ,#113｜我幫你吹頭過來 ft. 不正常愛情研究中心 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 03:46:28+00:00,34829,0.580483333,NZ,#113｜我幫你吹頭過來 ft. 不正常愛情研究中心 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-29 05:39:24+00:00,6749849,112.4974833,NZ,#122｜再聊下去就要買機票了 ft. 大頭dato,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 05:41:37+00:00,131719,2.195316667,NZ,#121｜家家有本特製故事書 ft. 內克、卡爾,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-29 07:20:25+00:00,5916698,98.61163333,NZ,絕交の預感！到底誰是超雷旅伴 ft. 大頭dato〖 歐遊小本本 #01〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 07:46:09+00:00,1001915,16.69858333,NZ,#202｜不只是可愛 ft. 徐浩忠,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-29 09:02:30+00:00,4580351,76.33918333,NZ,#88｜來去日本最北尿一回 ft. 大頭dato ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-29 10:23:11+00:00,4832960,80.54933333,NZ,#153大獅兄來了！德國專家陪你過耳朵尾牙　歷史人的超展開聊天紀錄｜雜談,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 18:51:47+00:00,1485783,24.76305,NZ,#153大獅兄來了！德國專家陪你過耳朵尾牙　歷史人的超展開聊天紀錄｜雜談,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 20:45:19+00:00,6689783,111.4963833,NZ,#122｜再聊下去就要買機票了 ft. 大頭dato,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 22:23:02+00:00,5862311,97.70518333,NZ,絕交の預感！到底誰是超雷旅伴 ft. 大頭dato〖 歐遊小本本 #01〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-29 22:49:19+00:00,1575919,26.26531667,NZ,#88｜來去日本最北尿一回 ft. 大頭dato ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 00:17:39+00:00,5299166,88.31943333,NZ,#153大獅兄來了！德國專家陪你過耳朵尾牙　歷史人的超展開聊天紀錄｜雜談,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 00:17:40+00:00,1488,0.0248,NZ,#122｜再聊下去就要買機票了 ft. 大頭dato,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 00:17:43+00:00,1123,0.018716667,NZ,絕交の預感！到底誰是超雷旅伴 ft. 大頭dato〖 歐遊小本本 #01〗,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 01:38:36+00:00,4849848,80.8308,NZ,EP295｜從慈父變兇手！劉志勤的暴力、妄想與權力控制 5子命案竟是不希望小孩受苦而慈悲殺人？ | 花蓮五子命案.下,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 02:13:05+00:00,2069257,34.48761667,NZ,嫁給魔王級渣男有多可怕？老公在外花天酒地、還傳染性病給自己----嫁給奧匈皇儲魯道夫後，公主哭喊：「童話裡都是騙人的！」【梅耶林慘案（中）】」,海獅說---生活裡的小世界史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 02:13:41+00:00,34179,0.56965,NZ,#153大獅兄來了！德國專家陪你過耳朵尾牙　歷史人的超展開聊天紀錄｜雜談,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 02:13:57+00:00,776,0.012933333,NZ,#152人間廢物的作亂！集魯蛇之大成的納粹，流浪漢出身的元首：人魔希特勒｜不得不德意志11,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 02:39:26+00:00,1521301,25.35501667,NZ,62. 性別光譜 15 異女 （上）：拋開大男人主義的枷鎖為自己而活！ ｜ft. 美樂妮,Z色派對 Green Party,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 03:08:54+00:00,1759445,29.32408333,NZ,#124｜沒事說說小謊,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 04:16:55+00:00,2928941,48.81568333,NZ,#124｜沒事說說小謊,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 04:16:56+00:00,1464,0.0244,NZ,#153｜做夢也不放過我,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 05:53:55+00:00,5736543,95.60905,NZ,#161｜那年我失去最好朋友和我最愛的人：《和我老公結婚吧》 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 09:19:44+00:00,3790355,63.17258333,NZ,#162｜一夜長大別害怕，事情不過就這樣 ♪ 【 童騙二週年 Live Podcast 特別篇】,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 10:08:56+00:00,763558,12.72596667,NZ,#185｜吃飽撐著【 🧨新春闔家收聽特輯】 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 10:09:03+00:00,5351,0.089183333,NZ,#187｜梭哈愛情首部曲：恐情獨白 ft. 連恩海馬龍,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 10:09:05+00:00,1313,0.021883333,NZ,#188｜梭哈愛情二部曲：就是要鬧 ft. 連恩海馬龍,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 10:09:09+00:00,354,0.0059,NZ,#192｜戀愛是個偽議題 ft. Andrew,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 12:43:07+00:00,8783039,146.3839833,NZ,#193｜底褲藏個QR code ft. 辰亞御,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 13:59:20+00:00,4572566,76.20943333,NZ,#202｜不只是可愛 ft. 徐浩忠,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 15:32:08+00:00,5567376,92.7896,NZ,#203｜超細瑣漫畫家大拷問 ft.銀甫、東立責編 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 15:47:26+00:00,917456,15.29093333,NZ,#207｜真愛之吻並無鬧鐘功能 ：《無無無的故事》 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 17:36:02+00:00,6515368,108.5894667,NZ,#210｜宜戀愛の季節 ft. Limi ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 18:27:52+00:00,3090001,51.50001667,NZ,#217｜感情問題一律建議分手其實有理 ft. 書函、葛丞 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 18:46:23+00:00,1082381,18.03968333,NZ,#217｜感情問題一律建議分手其實有理 ft. 書函、葛丞 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 19:55:05+00:00,4113528,68.5588,NZ,愚樂121｜Toyz點評醋飯難吃 超哥使出超派鐵拳暴打一頓！LE SSERAFIM登紅白 偉晉因地瓜球鬧失言,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 21:58:14+00:00,7239146,120.6524333,NZ,#217｜感情問題一律建議分手其實有理 ft. 書函、葛丞 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 22:00:28+00:00,131610,2.1935,NZ,The KK Show - 239 Jim,百靈果 News,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 22:00:32+00:00,3122,0.052033333,NZ,EP53｜唐綺陽 星座大解密! Eko命超好Sandra注定命苦!? 國師竟有討厭的星座!? 2024運勢揭秘!,驚奇玩起來 AmazingTalker Show,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 22:00:35+00:00,2997,0.04995,NZ,#161｜那年我失去最好朋友和我最愛的人：《和我老公結婚吧》 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-30 22:00:37+00:00,1750,0.029166667,NZ,#185｜吃飽撐著【 🧨新春闔家收聽特輯】 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-30 22:25:57+00:00,1519397,25.32328333,NZ,#153｜做夢也不放過我,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-31 01:00:44+00:00,685245,11.42075,NZ,#162｜一夜長大別害怕，事情不過就這樣 ♪ 【 童騙二週年 Live Podcast 特別篇】,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-31 01:00:47+00:00,3678,0.0613,NZ,EP292｜機師誤觸重飛模式導致失速墜毀！ 前華航機師還原名古屋空難最後關鍵「100秒」 | 中華航空140號班機空難.下,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-31 03:24:54+00:00,2942008,49.03346667,NZ,#148｜死要面子,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-31 03:24:58+00:00,2896,0.048266667,NZ,#153｜做夢也不放過我,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2024-01-31 04:27:05+00:00,3346879,55.78131667,NZ,#148｜死要面子,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-31 08:13:36+00:00,4566197,76.10328333,NZ,#153｜做夢也不放過我,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2024-01-31 10:45:26+00:00,5765136,96.0856,NZ,#161｜那年我失去最好朋友和我最愛的人：《和我老公結婚吧》 ♪,童話裡都是騙人的,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
